pair,row_index,clip_id,group_idx,clip_name,target,prediction,correct,left_label,right_label,left_token,right_token,left_logit,right_logit
goal_vs_shot,92,G6wyC3XE,1,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.766759872436523,9.556190490722656
goal_vs_shot,93,8S0QVm38,2,IM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,7.6903581619262695,8.466347694396973
goal_vs_shot,94,UBdITpNb,2,IM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.574254989624023,8.983464241027832
goal_vs_shot,95,Yo4Xirtq,2,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,7.79146671295166,8.481793403625488
goal_vs_shot,96,rs1thcel,1,IM_7,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.616740226745605,10.473281860351562
goal_vs_shot,97,OW4kbPoI,1,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.23216724395752,10.139094352722168
goal_vs_shot,98,G6wyC3XE,2,IM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.119494438171387,8.547721862792969
goal_vs_shot,99,8S0QVm38,1,IM_6,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.196703910827637,8.207066535949707
goal_vs_shot,100,reYzH7wg,1,IM_2,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,9.048599243164062,8.776981353759766
goal_vs_shot,101,OW4kbPoI,2,IM_3,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,8.542058944702148,8.433735847473145
goal_vs_shot,102,bZhxz4I5,1,IM_3,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,9.6277437210083,9.585209846496582
goal_vs_shot,125,G6wyC3XE,1,NIM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.387208938598633,10.491623878479004
goal_vs_shot,126,Q3ZH0ngC,1,NIM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.440512657165527,10.029579162597656
goal_vs_shot,127,06FNvY2s,2,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.995491981506348,10.700482368469238
goal_vs_shot,128,8S0QVm38,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,7.465340614318848,8.942296981811523
goal_vs_shot,129,nwl9maEG,1,NIM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.489374160766602,10.360877990722656
goal_vs_shot,130,viZQQvS2,1,NIM_9,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.767483711242676,9.254467010498047
goal_vs_shot,131,IcCSkl6F,1,NIM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.428092956542969,9.969902038574219
goal_vs_shot,132,8S0QVm38,2,NIM_5,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,9.59885025024414,9.468907356262207
goal_vs_shot,133,63fde7Re,2,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.178698539733887,9.433757781982422
goal_vs_shot,134,ChTFpiaS,1,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.615582466125488,9.850765228271484
goal_vs_shot,135,x2i73QnS,1,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.74010181427002,9.792285919189453
goal_vs_shot,136,ObsVrY4o,2,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.905506134033203,9.95913314819336
goal_vs_shot,137,MV4UU7IE,2,NIM_5,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,9.930620193481445,9.496337890625
goal_vs_shot,138,W0KvTtjG,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.476678848266602,9.67658805847168
goal_vs_shot,139,xpER1kZQ,1,NIM_5,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,8.593185424804688,8.530445098876953
goal_vs_shot,140,reYzH7wg,2,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.993943214416504,9.583518981933594
goal_vs_shot,141,OziK3ff0,1,NIM_11,SHOT-ON-TARGET,GOAL,False,GOAL,SHOT-ON-TARGET,goal,shot,9.220423698425293,9.017667770385742
goal_vs_shot,142,bevos1dM,1,NIM_6,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.914190292358398,9.764784812927246
goal_vs_shot,143,63fde7Re,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.513862609863281,10.114751815795898
goal_vs_shot,144,rs1thcel,2,NIM_7,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,9.441649436950684,10.132464408874512
goal_vs_shot,145,EPk1kLq4,1,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,GOAL,SHOT-ON-TARGET,goal,shot,8.049513816833496,8.596845626831055
corner_vs_shot,50,Q3ZH0ngC,2,IM_6,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.362651824951172,7.732523441314697
corner_vs_shot,51,E5X6KOII,2,IM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.298605918884277,7.446272850036621
corner_vs_shot,52,ULTDmEW6,2,IM_6,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.934884071350098,7.363914489746094
corner_vs_shot,53,G6wyC3XE,2,IM_1,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.705778121948242,8.021068572998047
corner_vs_shot,54,bks0kqIh,2,IM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.356646537780762,7.004278659820557
corner_vs_shot,55,tE2Jn2J8,2,IM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.479978561401367,6.56488037109375
corner_vs_shot,56,UcZVYDFH,1,IM_9,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.267354965209961,6.394301414489746
corner_vs_shot,57,6LXKpLWN,2,IM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.758489608764648,7.530608177185059
corner_vs_shot,58,8rg3jFcJ,2,IM_3,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.49130630493164,8.182971954345703
corner_vs_shot,59,IF9NUtVr,1,IM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.577232360839844,6.748763561248779
corner_vs_shot,60,l0uNkr78,2,IM_10,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.426033973693848,9.635492324829102
corner_vs_shot,61,0rkvoaKm,2,IM_16,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.781167030334473,7.6816301345825195
corner_vs_shot,62,06FNvY2s,2,IM_6,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.562641143798828,6.301570415496826
corner_vs_shot,63,xpER1kZQ,1,IM_5,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.050797462463379,9.061907768249512
corner_vs_shot,64,6w99xiq5,2,IM_3,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.045716285705566,8.92645263671875
corner_vs_shot,65,6w99xiq5,1,IM_2,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.82370662689209,7.506594181060791
corner_vs_shot,66,nsbnKlSp,2,IM_3,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.682388782501221,8.748648643493652
corner_vs_shot,67,p2XBlEqT,2,IM_9,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.358720779418945,7.903491973876953
corner_vs_shot,68,Q3ZH0ngC,2,IM_7,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.457744598388672,6.406652927398682
corner_vs_shot,69,4rxwHJn7,1,IM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.247103691101074,7.408329010009766
corner_vs_shot,70,pOf6Wnwt,2,IM_10,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.772415161132812,6.809959411621094
corner_vs_shot,71,vXz1jGnl,2,IM_3,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.896475315093994,7.633697986602783
corner_vs_shot,72,xlO2e2Ra,2,IM_6,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.561742782592773,6.871400356292725
corner_vs_shot,73,06FNvY2s,2,IM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.328971862792969,8.160645484924316
corner_vs_shot,74,r9gYBR53,2,IM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.614609718322754,7.379331588745117
corner_vs_shot,75,xx6GTsEM,1,IM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.315213680267334,7.833590984344482
corner_vs_shot,76,pl6mcTdq,1,IM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.91794490814209,8.914325714111328
corner_vs_shot,77,OtQpc975,1,IM_3,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.736437797546387,8.184659957885742
corner_vs_shot,78,ChTFpiaS,2,IM_7,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.640244483947754,8.056809425354004
corner_vs_shot,79,x2i73QnS,2,IM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.732877731323242,9.450774192810059
corner_vs_shot,80,UcZVYDFH,1,IM_15,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.493478775024414,8.830350875854492
corner_vs_shot,81,UBdITpNb,2,IM_6,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.42396354675293,10.006063461303711
corner_vs_shot,82,G6wyC3XE,2,IM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.22732925415039,8.446625709533691
corner_vs_shot,83,ABcIbvu8,2,IM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.160512924194336,8.30109977722168
corner_vs_shot,84,x2i73QnS,2,IM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.468440055847168,8.81023120880127
corner_vs_shot,85,vXz1jGnl,2,IM_2,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.566916465759277,6.339424133300781
corner_vs_shot,86,OtQpc975,2,IM_9,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.069340705871582,9.924874305725098
corner_vs_shot,87,OtQpc975,1,IM_6,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.193672180175781,8.947482109069824
corner_vs_shot,88,8S0QVm38,1,IM_2,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.178955078125,7.659928321838379
corner_vs_shot,89,OtQpc975,1,IM_2,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.772252082824707,8.1310453414917
corner_vs_shot,90,4rxwHJn7,2,IM_1,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.517821311950684,8.027631759643555
corner_vs_shot,91,4rxwHJn7,2,IM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.335329055786133,8.973930358886719
corner_vs_shot,92,G6wyC3XE,1,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.08769702911377,8.721573829650879
corner_vs_shot,93,8S0QVm38,2,IM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.225831985473633,8.446516990661621
corner_vs_shot,94,UBdITpNb,2,IM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.714527130126953,7.964117527008057
corner_vs_shot,95,Yo4Xirtq,2,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.395542621612549,7.972535610198975
corner_vs_shot,96,rs1thcel,1,IM_7,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.587884902954102,9.916560173034668
corner_vs_shot,97,OW4kbPoI,1,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.403560638427734,9.249135971069336
corner_vs_shot,98,G6wyC3XE,2,IM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.763413906097412,7.910247325897217
corner_vs_shot,99,8S0QVm38,1,IM_6,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.777726173400879,6.744531631469727
corner_vs_shot,100,reYzH7wg,1,IM_2,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.824985027313232,7.441627025604248
corner_vs_shot,101,OW4kbPoI,2,IM_3,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.854457855224609,7.662622451782227
corner_vs_shot,102,bZhxz4I5,1,IM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.913024425506592,9.12570571899414
corner_vs_shot,103,G6wyC3XE,2,NIM_2,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.596364974975586,7.868228435516357
corner_vs_shot,104,0jJj5Mme,2,NIM_9,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.517652988433838,7.905405521392822
corner_vs_shot,105,W0KvTtjG,1,NIM_7,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.835800170898438,8.839755058288574
corner_vs_shot,106,xpER1kZQ,2,NIM_10,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.094264030456543,8.038359642028809
corner_vs_shot,107,EPk1kLq4,2,NIM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.699892044067383,6.105887413024902
corner_vs_shot,108,rs1thcel,2,NIM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.751463890075684,6.907015800476074
corner_vs_shot,109,vVcWSKae,2,NIM_4,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.856825828552246,8.078021049499512
corner_vs_shot,110,KMdvNjmo,1,NIM_5,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.131059646606445,8.595100402832031
corner_vs_shot,111,OtQpc975,1,NIM_7,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.8441996574401855,8.533978462219238
corner_vs_shot,112,KMdvNjmo,1,NIM_6,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.563858985900879,8.194737434387207
corner_vs_shot,113,6uUbMpl6,2,NIM_2,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.638067245483398,8.01496696472168
corner_vs_shot,114,OtQpc975,1,NIM_6,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.415584564208984,9.270813941955566
corner_vs_shot,115,tE2Jn2J8,2,NIM_14,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.373274803161621,8.22394847869873
corner_vs_shot,116,ULTDmEW6,2,NIM_1,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.915850639343262,6.148746013641357
corner_vs_shot,117,pOf6Wnwt,2,NIM_13,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.619293212890625,8.216886520385742
corner_vs_shot,118,Yo4Xirtq,2,NIM_9,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.307621002197266,5.892131805419922
corner_vs_shot,119,06FNvY2s,2,NIM_8,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.456978797912598,9.484101295471191
corner_vs_shot,120,pU7DyBbB,2,NIM_9,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.749974250793457,9.013745307922363
corner_vs_shot,121,bBW7eQ6s,2,NIM_2,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.783733367919922,8.209885597229004
corner_vs_shot,122,W0KvTtjG,1,NIM_6,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.204023361206055,8.858449935913086
corner_vs_shot,123,OtQpc975,2,NIM_1,CORNER/THROW-IN,SHOT-ON-TARGET,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.03213119506836,9.294258117675781
corner_vs_shot,124,r9gYBR53,2,NIM_9,CORNER/THROW-IN,CORNER/THROW-IN,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.689574241638184,5.592243194580078
corner_vs_shot,125,G6wyC3XE,1,NIM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.190190315246582,9.575078964233398
corner_vs_shot,126,Q3ZH0ngC,1,NIM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.139199256896973,9.273233413696289
corner_vs_shot,127,06FNvY2s,2,NIM_2,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.745219230651855,9.599709510803223
corner_vs_shot,128,8S0QVm38,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.426811218261719,8.121149063110352
corner_vs_shot,129,nwl9maEG,1,NIM_4,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.945557594299316,9.204574584960938
corner_vs_shot,130,viZQQvS2,1,NIM_9,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.993879318237305,8.563061714172363
corner_vs_shot,131,IcCSkl6F,1,NIM_1,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.775544166564941,9.665095329284668
corner_vs_shot,132,8S0QVm38,2,NIM_5,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.713265419006348,7.782279014587402
corner_vs_shot,133,63fde7Re,2,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.223727226257324,8.325479507446289
corner_vs_shot,134,ChTFpiaS,1,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.09296989440918,8.555338859558105
corner_vs_shot,135,x2i73QnS,1,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.238706588745117,8.685151100158691
corner_vs_shot,136,ObsVrY4o,2,NIM_2,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.4325590133667,9.306327819824219
corner_vs_shot,137,MV4UU7IE,2,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.407878875732422,8.503890037536621
corner_vs_shot,138,W0KvTtjG,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.802727699279785,8.932734489440918
corner_vs_shot,139,xpER1kZQ,1,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,9.113847732543945,9.15861701965332
corner_vs_shot,140,reYzH7wg,2,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.4384765625,8.828896522521973
corner_vs_shot,141,OziK3ff0,1,NIM_11,SHOT-ON-TARGET,CORNER/THROW-IN,False,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.849391937255859,7.65412712097168
corner_vs_shot,142,bevos1dM,1,NIM_6,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.099726676940918,9.100460052490234
corner_vs_shot,143,63fde7Re,1,NIM_3,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.485758781433105,8.694610595703125
corner_vs_shot,144,rs1thcel,2,NIM_7,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,8.961641311645508,9.172411918640137
corner_vs_shot,145,EPk1kLq4,1,NIM_5,SHOT-ON-TARGET,SHOT-ON-TARGET,True,CORNER/THROW-IN,SHOT-ON-TARGET,corner,shot,7.1628217697143555,7.314566135406494
