clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
ABcIbvu8,2,IM_7,GOAL,important,0.895880,"This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead.","This is one huge, mighty kick for Southampton. It is James Ward-Crowse who's going to follow up and score after Laino saves.","You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,yes,random_pair,"You are watching a football match. Gomez. Wijnaldum. Holding off the Celso but not. Substitute got a foot in and Spurs could be in here with some! Well, these chances have been so fleeting. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OW4kbPoI/im/2/IM_3.png,no,random_pair,paired_with:OW4kbPoI__2__IM_3
xx6GTsEM,1,IM_6,GOAL,important,0.660927,See. Atalanta have been below par.,". Hataboa into Malinowski on his left, he can hit them! My word, he can hit them! . Atalanta have been below par.",You are watching a football match. See. Atalanta have been below par. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_6.png,yes,random_pair,You are watching a football match. I used to take a ball. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/2/IM_1.png,no,random_pair,paired_with:G6wyC3XE__2__IM_1
r9gYBR53,1,IM_10,GOAL,important,0.780973,"Good ball, shot as the goal, and then turned in for 2-0 Genoa.",Good ball. Schoena's flick on. And then turned in for 2-0 Genoa.,"You are watching a football match. Good ball, shot as the goal, and then turned in for 2-0 Genoa. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_10.png,yes,random_pair,You are watching a football match. Riyad Mahrez handy from this range but he's only on the bench today. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/nim/1/NIM_2.png,no,random_pair,paired_with:ChTFpiaS__1__NIM_2
lCaoR3AE,2,IM_13,GOAL,important,0.956878,Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished.,play in the other next week it's curiouser and curiouser here's Ronaldo still trying to make it eight in a row and Ronaldo grabs a goal back and maybe it is not finished,You are watching a football match. Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/lCaoR3AE/im/2/IM_13.png,yes,random_pair,"You are watching a football match. Zapatka is joined by Pazilic, Hatabur. Castagne in the area. Ball swung in at the near post, it's flicked on, and it's still there that nobody can bang it home for Atalanta. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OtQpc975/im/1/IM_2.png,no,random_pair,paired_with:OtQpc975__1__IM_2
86u5kz2f,2,IM_11,GOAL,important,0.929933,"It's a really good goal, clinical quality, incisive. And somehow...",it's a really good goal clinical quality incisive and somehow,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,yes,random_pair,You are watching a football match. To get Keane a little bit of space. Wrong option. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xpER1kZQ/nim/1/NIM_5.png,no,random_pair,paired_with:xpER1kZQ__1__NIM_5
xx6GTsEM,1,IM_2,GOAL,important,0.774781,"Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train.","It's space with Di Carmini who will fire it. beyond Molini, Atalanta switched off and the visitors have the lead.","You are watching a football match. Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_2.png,yes,random_pair,"You are watching a football match. It will be a corner. Some pieces can see plenty of goals last season. It's not a habit that they'll continue this, they've got away with that one. That was the big talk of last season, certainly before Christmas. Marco Silva and Zolo Markin. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/EPk1kLq4/nim/2/NIM_1.png,no,random_pair,paired_with:EPk1kLq4__2__NIM_1
0jJj5Mme,1,IM_1,GOAL,important,0.768248,So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score.,So they're getting to the first goal quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. and Yost Bilicic has opened the story.,You are watching a football match. So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_1.png,yes,random_pair,"You are watching a football match. Even by their own lofty standards of the past, this team is setting new marks. Tuesday's result in Salzburg took care of one issue. Now the concentration switches to the three competitions they're involved in over Christmas. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/W0KvTtjG/nim/1/NIM_6.png,no,random_pair,paired_with:W0KvTtjG__1__NIM_6
G6wyC3XE,1,IM_5,GOAL,important,0.892398,It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count.,They have to be with ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held home to Mane! But there was a touch on the arm and it's not going to count.,You are watching a football match. It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_5.png,yes,random_pair,"You are watching a football match. It will be a corner. Some pieces can see plenty of goals last season. It's not a habit that they'll continue this, they've got away with that one. That was the big talk of last season, certainly before Christmas. Marco Silva and Zolo Markin. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/EPk1kLq4/nim/2/NIM_1.png,no,random_pair,paired_with:EPk1kLq4__2__NIM_1
Q3ZH0ngC,2,IM_6,CORNER/THROW-IN,important,1.000000,"Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","You are watching a football match. Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/im/2/IM_6.png,no,random_pair,"You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bevos1dM/im/2/IM_8.png,yes,random_pair,paired_with:bevos1dM__2__IM_8
E5X6KOII,2,IM_4,CORNER/THROW-IN,important,0.806937,"With the Roma corner headed out by Babacar. Clivert has run it back here. Clivert, Mkhitaryan, clipped in dangerously and into the back of the net from Edin Dzeko.",with the Roma corner headed out by Babacar Kluivert has run it back here Kluivert Mkhitaryan clipped in dangerously and into the back of the net from Edin Dzeko it's been,"You are watching a football match. With the Roma corner headed out by Babacar. Clivert has run it back here. Clivert, Mkhitaryan, clipped in dangerously and into the back of the net from Edin Dzeko. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/E5X6KOII/im/2/IM_4.png,no,random_pair,"You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bevos1dM/im/2/IM_8.png,yes,random_pair,paired_with:bevos1dM__2__IM_8
G6wyC3XE,2,IM_1,CORNER/THROW-IN,important,0.112814,I used to take a ball.,Denzonka and Wijnaldum again together. Just takes a little nick off him. Come on! Come on! Come on! Come on! Come on!,You are watching a football match. I used to take a ball. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/2/IM_1.png,no,random_pair,You are watching a football match. See. Atalanta have been below par. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_6.png,yes,random_pair,paired_with:xx6GTsEM__1__IM_6
6LXKpLWN,2,IM_1,CORNER/THROW-IN,important,0.821660,". . Berndeski's corner. Oh, it's a tremendous save there, Ronaldo met it. Skrdupski equal to it. . .","And Deskies corner. Oh, it's a tremendous save that Ronaldo met it. And that Skudupski equal to it. And Baj is marking on the wrong side.","You are watching a football match. . . Berndeski's corner. Oh, it's a tremendous save there, Ronaldo met it. Skrdupski equal to it. . . Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6LXKpLWN/im/2/IM_1.png,no,random_pair,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,random_pair,paired_with:UcZVYDFH__2__IM_5
0rkvoaKm,2,IM_16,CORNER/THROW-IN,important,0.608726,"Abata Ferrara, there is return. That's a very poor corner which Spal didn't deal with but tired legs out there. Florenci, hopeful ball into the box. Dzeko the header on. Dumis gathers.","Florenzi. Hopeful ball into the box. Dzeko the header on. Dumis. Gathers. Bye. Cool! teams, predstSco. Tired legs out there. Florenzi. Fightful ball into the box. Dzeko the header on. Dumis... gathers. Smo! talkin.","You are watching a football match. Abata Ferrara, there is return. That's a very poor corner which Spal didn't deal with but tired legs out there. Florenci, hopeful ball into the box. Dzeko the header on. Dumis gathers. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/0rkvoaKm/im/2/IM_16.png,no,random_pair,"You are watching a football match. Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_1.png,yes,random_pair,paired_with:ABcIbvu8__1__IM_1
06FNvY2s,2,IM_6,CORNER/THROW-IN,important,0.787937,"Callejon with a corner again. It's a good one, Koulibaly! Oh, that's a good save this time by Olsen. He may not always be that pretty, but he's kept his side in it.",Kihon Kihon with a corner again it's a good one Koulibaly oh that's a good save this time by Olsen well he may not always be that pretty but he's kept his side in it,"You are watching a football match. Callejon with a corner again. It's a good one, Koulibaly! Oh, that's a good save this time by Olsen. He may not always be that pretty, but he's kept his side in it. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/06FNvY2s/im/2/IM_6.png,no,random_pair,"You are watching a football match. They've got the craft and guile to find a way past this Atalanta back line. Here's Alfred Duncan, lovely layoff, oh and it's a goal and it's put away by Berardi for Sassuolo. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bBW7eQ6s/im/1/IM_2.png,yes,random_pair,paired_with:bBW7eQ6s__1__IM_2
xpER1kZQ,1,IM_5,CORNER/THROW-IN,important,0.955000,"They have spread chips across the board so to speak. Far post is Basham and the centre is O'Connell. Pickford can't get it there! First corner, first goal! But the referee...","They have spread the chips across the board so to speak Far post is Basham In the centre is O'Connell Pickford come and go there First corner, first goal The referee","You are watching a football match. They have spread chips across the board so to speak. Far post is Basham and the centre is O'Connell. Pickford can't get it there! First corner, first goal! But the referee... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xpER1kZQ/im/1/IM_5.png,no,random_pair,"You are watching a football match. He'll be on imminently. Lipped in by Zalanolu, terrific header! Bakayoko's first goal for Milan comes in the derby and gives them hope! What a great header this is from Bakayoko. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/2/IM_7.png,yes,random_pair,paired_with:nsbnKlSp__2__IM_7
6w99xiq5,1,IM_2,CORNER/THROW-IN,important,0.960765,"Gomez whips it into the near post with a flick on, Musso with a brilliant stop. Danger's not over, Zapata trying to bustle his way through. He comes to the corner taker, Gomez. The first time.",Gomez whips it into the near post with a flick on Musso with a brilliant stop danger's not over Zapata trying to bustle his way through he comes to the corner taker Gomez the first time,"You are watching a football match. Gomez whips it into the near post with a flick on, Musso with a brilliant stop. Danger's not over, Zapata trying to bustle his way through. He comes to the corner taker, Gomez. The first time. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6w99xiq5/im/1/IM_2.png,no,random_pair,You are watching a football match. Two up. Chirintina need a hero. And Ronaldo beat Strongovski with ease. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_9.png,yes,random_pair,paired_with:4rxwHJn7__2__IM_9
p2XBlEqT,2,IM_9,CORNER/THROW-IN,important,0.955485,Pjanic with it. Goalkeeper stays back. Goalkeeper stays back. And Ronaldo heads in. Juve's savior. 13 minutes to go. A man down. And there's...,"Pjanic with it, goalkeeper stays back, goalkeeper stays back and Ronaldo heads in! Juve's savior! 13 minutes to go, a man down and there's the man they turn to!",You are watching a football match. Pjanic with it. Goalkeeper stays back. Goalkeeper stays back. And Ronaldo heads in. Juve's savior. 13 minutes to go. A man down. And there's... Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/p2XBlEqT/im/2/IM_9.png,no,random_pair,"You are watching a football match. Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_2.png,yes,random_pair,paired_with:r9gYBR53__1__IM_2
Q3ZH0ngC,2,IM_7,CORNER/THROW-IN,important,0.816757,"They're out swinging, corner, a good header by Jim City. Good noise though in the stadium.","They're out swinging. Corner, a good header by Jimsiti.","You are watching a football match. They're out swinging, corner, a good header by Jim City. Good noise though in the stadium. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/im/2/IM_7.png,no,random_pair,You are watching a football match. Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/1/IM_2.png,yes,random_pair,paired_with:nsbnKlSp__1__IM_2
pOf6Wnwt,2,IM_10,CORNER/THROW-IN,important,0.986449,Van Dijk's arrived in the Napoli box. Milders out to take the corner. Too high for Van Dijk but it's not too high for Lovren! Take it and Lovren for Liverpool! It's his first goal in Europe since he scored the one to beat Borussia Dortmund all those years.,"Van Dijk's arrived in the Napoli box, Milders out to take the corner. Too high for Van Dijk, but it's not too high for Lovren! Dejan Lovren for Liverpool! It's his first goal in Europe since he scored the one to be Borussia Dortmund all those years ago.",You are watching a football match. Van Dijk's arrived in the Napoli box. Milders out to take the corner. Too high for Van Dijk but it's not too high for Lovren! Take it and Lovren for Liverpool! It's his first goal in Europe since he scored the one to beat Borussia Dortmund all those years. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/pOf6Wnwt/im/2/IM_10.png,no,random_pair,"You are watching a football match. Scored his last three, including two against Udinese. On this ground. And Morial to bring Atalanta level. Does so. Paul Carman collected another lifeline for Atalanta. And we are all square. We expected goals in this tie. We've got four of them. And there's still 25 minutes to play. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_9.png,yes,random_pair,paired_with:xx6GTsEM__2__IM_9
vXz1jGnl,2,IM_3,CORNER/THROW-IN,important,0.872518,"And it's played back to Mahrez by De Bruyne, booming it in, and it drops for Aguero, hoists it back into the middle. Oh, well, then Mahrez got hold of that.",And the way back To Mahrez By De Bruyne Booming it in And it drops for Aguero Moist it back into the middle Oh Oh Well And then Mahrez got hold of that,"You are watching a football match. And it's played back to Mahrez by De Bruyne, booming it in, and it drops for Aguero, hoists it back into the middle. Oh, well, then Mahrez got hold of that. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/vXz1jGnl/im/2/IM_3.png,no,random_pair,"You are watching a football match. He'll be on imminently. Lipped in by Zalanolu, terrific header! Bakayoko's first goal for Milan comes in the derby and gives them hope! What a great header this is from Bakayoko. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/2/IM_7.png,yes,random_pair,paired_with:nsbnKlSp__2__IM_7
xlO2e2Ra,2,IM_6,CORNER/THROW-IN,important,0.808803,That was enough. Marcelino at the corner. On the head of Palacio.,that was enough Rossellini with a corner on the header from Palacio but,You are watching a football match. That was enough. Marcelino at the corner. On the head of Palacio. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xlO2e2Ra/im/2/IM_6.png,no,random_pair,You are watching a football match. Watch the ball end up in the back of the net. Wow. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/l0uNkr78/im/2/IM_4.png,yes,random_pair,paired_with:l0uNkr78__2__IM_4
06FNvY2s,2,IM_1,CORNER/THROW-IN,important,0.831129,"Cajon whips it in again, down the middle, it's at the far post, nobody could reach it. The initial header from Di Lorenzo and it was just beyond Merton.","Kejon whips it in again. Down the middle, it's at the far post. Nobody could reach it. The initial header from Di Lorenzo,","You are watching a football match. Cajon whips it in again, down the middle, it's at the far post, nobody could reach it. The initial header from Di Lorenzo and it was just beyond Merton. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/06FNvY2s/im/2/IM_1.png,no,random_pair,"You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bevos1dM/im/2/IM_8.png,yes,random_pair,paired_with:bevos1dM__2__IM_8
xx6GTsEM,1,IM_1,SHOT-ON-TARGET,important,0.550030,"Now we're here to hear you, now we're here. Now we're here to hear you, now we're here. Oh, danger from Davidovits. Luis Morial is on to this. A real golden chance. And Luis Morial has spurred it. Confusion abounds.",danger from Davidovic Louis Morial is on to this a real golden chance and Louis Morial has spurred it confusion abounds,"You are watching a football match. Now we're here to hear you, now we're here. Now we're here to hear you, now we're here. Oh, danger from Davidovits. Luis Morial is on to this. A real golden chance. And Luis Morial has spurred it. Confusion abounds. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_1.png,no,random_pair,"You are watching a football match. I'll see whether Leno can stop it. Here's the steady run up and a little place into the corner. And it's Mr Corr listening from the penalty spot, Giorginio. It's Chelsea 1, Arsenal 0 and Arsenal down to ten men. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Yo4Xirtq/im/1/IM_6.png,yes,random_pair,paired_with:Yo4Xirtq__1__IM_6
ChTFpiaS,2,IM_7,SHOT-ON-TARGET,important,0.906302,So Karl Walker will try. He finds Sterling. He's tiptoeing his way round. And it's Bernardo Silva! Alex McCarthy sees it up and over.,so Kyle Walker will try he finds Sterling he is tiptoeing his way round and it's Bernardo Silva Alex McCarthy sees it up and over,You are watching a football match. So Karl Walker will try. He finds Sterling. He's tiptoeing his way round. And it's Bernardo Silva! Alex McCarthy sees it up and over. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/2/IM_7.png,no,random_pair,"You are watching a football match. And that second one, brilliant from Lacazette. It really is. Good pass for Chongen there with that one as well. Wonderful strike to Finlay. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/hK46TwNp/im/1/IM_12.png,yes,random_pair,paired_with:hK46TwNp__1__IM_12
G6wyC3XE,2,IM_4,SHOT-ON-TARGET,important,1.000000,But certainly this time it's the goalkeeper who saves Virgil van Dijk. Far too casual.,But certainly this time it's the goalkeeper who saves Virgil van Dijk. Far too casual.,You are watching a football match. But certainly this time it's the goalkeeper who saves Virgil van Dijk. Far too casual. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/2/IM_4.png,no,random_pair,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_13.png,yes,random_pair,paired_with:xx6GTsEM__2__IM_13
ABcIbvu8,2,IM_1,SHOT-ON-TARGET,important,0.186679,"Tini. Mendoza, Ozil. Tini. Made room for a lovely cross. So close. So close. Yet so far from Pepe. Well, he's made his presence felt.",Te,"You are watching a football match. Tini. Mendoza, Ozil. Tini. Made room for a lovely cross. So close. So close. Yet so far from Pepe. Well, he's made his presence felt. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_1.png,no,random_pair,"You are watching a football match. Andy Robertson manages to pull it back, it's gone all the way across and Neto! Stuns Anfield with an equaliser right on the brink of... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_7.png,yes,random_pair,paired_with:G6wyC3XE__1__IM_7
x2i73QnS,2,IM_4,SHOT-ON-TARGET,important,0.674894,"Given some of his heroics of previous seasons, here he comes, Atenanta's very own pocket rocket to try and whip it into the top court.","in this campaign, given some of his heroics of previous seasons. Here he comes, Atalanta's very own pocket rocket to try and whip it into the top corner,","You are watching a football match. Given some of his heroics of previous seasons, here he comes, Atenanta's very own pocket rocket to try and whip it into the top court. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/x2i73QnS/im/2/IM_4.png,no,random_pair,You are watching a football match. Lovely layoff for Ozil. Chiarantini once again is on the scene. It's Obamayang. It's blocked by Bertrand. But Lacazette is there. And boy did Arsenal. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_4.png,yes,random_pair,paired_with:ABcIbvu8__1__IM_4
OtQpc975,2,IM_9,SHOT-ON-TARGET,important,0.782012,The effort cruelly denied by the woodwork.,the effort cruelly denied by the woodwork pizekane,You are watching a football match. The effort cruelly denied by the woodwork. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/OtQpc975/im/2/IM_9.png,no,random_pair,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_14.png,yes,random_pair,paired_with:4rxwHJn7__2__IM_14
OtQpc975,1,IM_2,SHOT-ON-TARGET,important,0.901832,"Zapatka is joined by Pazilic, Hatabur. Castagne in the area. Ball swung in at the near post, it's flicked on, and it's still there that nobody can bang it home for Atalanta.","Zapatah is joined by Pazalec Hattaboor. Castagne in the area. Ball swung in at the near post, it's flicked on, and it's still there! But nobody can bang it home for Atalanta.","You are watching a football match. Zapatka is joined by Pazilic, Hatabur. Castagne in the area. Ball swung in at the near post, it's flicked on, and it's still there that nobody can bang it home for Atalanta. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OtQpc975/im/1/IM_2.png,no,random_pair,"You are watching a football match. Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_1.png,yes,random_pair,paired_with:ABcIbvu8__1__IM_1
4rxwHJn7,2,IM_1,SHOT-ON-TARGET,important,0.459207,"Now Blavic. Benessi! For all the world, it looked like it was...",Now a Signore. Now a Signore. Now a Signore. Now a Signore. Uh! Now a Signore. Now Blavic. Now Blavic. Now Blavic.,"You are watching a football match. Now Blavic. Benessi! For all the world, it looked like it was... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_1.png,no,random_pair,You are watching a football match. Watch the ball end up in the back of the net. Wow. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/l0uNkr78/im/2/IM_4.png,yes,random_pair,paired_with:l0uNkr78__2__IM_4
4rxwHJn7,2,IM_2,SHOT-ON-TARGET,important,0.697723,And Ronaldo couldn't quite get there in time. Fiorentina hang on by their fingertips. What a save this is.,"Metancur, now Douglas Costa. Lovely sway of the hips to kick out the pass for Higuain. And Ronaldo couldn't quite get there in time. Fiorentina hang on by their fingertips. What a save this is.",You are watching a football match. And Ronaldo couldn't quite get there in time. Fiorentina hang on by their fingertips. What a save this is. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_2.png,no,random_pair,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,random_pair,paired_with:UcZVYDFH__2__IM_5
G6wyC3XE,1,IM_3,SHOT-ON-TARGET,important,0.744820,Here's Henderson. Molino finds Alexander-Arnold. It's in to Sadio Mane who's on the turn. Patricio scrambling across his goal.,He's got a good point. He's got a good point. Here's Henderson. He's got a good point. He's got a good point. Firmino finds Alexander-Arnold. A roll by Firmino but not too far. It's into Sadio Mane who's on the turn. He's got Rui Patricio scrambling across his goal.,You are watching a football match. Here's Henderson. Molino finds Alexander-Arnold. It's in to Sadio Mane who's on the turn. Patricio scrambling across his goal. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_3.png,no,random_pair,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,random_pair,paired_with:UcZVYDFH__2__IM_5
