clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
0jJj5Mme,1,IM_10,GOAL,important,0.976865,A wonderful strike from the edge of the box. Atalanta have been rampant and now they have a second goal to show.,a wonderful strike from the edge of the box Atalanta have been rampant and now they have a second goal to show for it,You are watching a football match. A wonderful strike from the edge of the box. Atalanta have been rampant and now they have a second goal to show. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_10.png,goal,both,You are watching a football match. A wonderful strike from the edge of the box. Atalanta offer been rampant and now they have a second running he show. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0jJj5Mme/im/1/IM_10.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:to->he; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:have->offer; sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:goal->running
UcZVYDFH,2,IM_5,GOAL,important,1.000000,Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties.,Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties.,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,goal,both,You are watching a football match. Ajax Ospina. Rolled into the corner from Andrea Bellotti. He may have prevented three of his last four penalties. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/UcZVYDFH/im/2/IM_5.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:VERB:length_2]:missed->prevented; sentence_1[dataset_sample:pos_bucket:PROPN:length_1]:Against->Ajax
Yo4Xirtq,2,IM_5,GOAL,important,0.954366,"He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position.","He's travelling into the area anyway, so he's up and about. What a short Chelsea. Corner high, squeezed in. It has Belakweta. And when Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position,","You are watching a football match. He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Yo4Xirtq/im/2/IM_5.png,goal,both,"You are watching a football match. He's travelling into the area anyway so heswitch up and about. What during short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain drive back with that goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split over Tammy Abraham's in the offside position. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Yo4Xirtq/im/2/IM_5.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:a->during; sentence_4[dataset_sample:pos_bucket:VERB:length_1]:steps->drive; sentence_6[dataset_sample:pos_bucket:OTHER:length_1]:because->over; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:the->that; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:'s->switch; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:up->back
6ZIJp6HI,2,IM_2,GOAL,important,0.835736,"Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson...",looking a little bit tired and leggy in that midfielder here goes felipe anderson again the brazilian is this the moment it most certainly is and for him too the weight is over felipe anderson,"You are watching a football match. Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6ZIJp6HI/im/2/IM_2.png,goal,both,"You are watching a football match. Looking a little bit tired and cop과 in that disguise. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. Them for him inside, the wait is over. Felipe Anderson... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/6ZIJp6HI/im/2/IM_2.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:ADJ:length_2]:leggy->cop과; sentence_1[dataset_sample:pos_bucket:NOUN:length_3]:midfielder->disguise; sentence_5[dataset_sample:pos_bucket:ADV:length_1]:too->inside; sentence_5[dataset_sample:pos_bucket:OTHER:length_1]:And->Them
OziK3ff0,1,IM_1,GOAL,important,0.844092,"It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football.",It seems it's going to be able to be sustained. This is Cigarini now. Looking for the options. A lot of space. But Nyangolam works it through. Rob. Oh yes. Oh what a goal. Cagliari ripped Fiorentina open.,"You are watching a football match. It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OziK3ff0/im/1/IM_1.png,goal,both,"You are watching a football match. It seems it's going to tie able to be separates. This is Cigarini now, looking for the options. A lot of slider, but Nyangolam works it unless. Oh, out! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/OziK3ff0/im/1/IM_1.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:through->unless; sentence_1[dataset_sample:pos_bucket:VERB:length_3]:sustained->separates; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:yes->out; sentence_3[dataset_sample:pos_bucket:NOUN:length_1]:space->slider; sentence_1[dataset_sample:pos_bucket:VERB:length_1]:be->tie
pU7DyBbB,1,IM_3,GOAL,important,0.894841,"Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well.",Lucas Leva getting forward Pirolo gets the first cross in just follows it up and there's the finish no chance for the goalkeeper Gallini Caicedo does really well for him as well,"You are watching a football match. Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/pU7DyBbB/im/1/IM_3.png,goal,both,"You are watching a football match. Lucas Leiva getting forward, Norwood gets the first cross in, just follows it up and there's the finish, no chance for four goalkeeper, Gallini. Caicedo does really well for three as bold. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/pU7DyBbB/im/1/IM_3.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:ADV:length_1]:well->bold; sentence_1[dataset_sample:pos_bucket:PROPN:length_2]:Carola->Norwood; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:the->four; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:him->three
xx6GTsEM,2,IM_13,GOAL,important,0.854898,Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck!,Alamino puts it in it's a lovely little threat Jim City Atalanta have won it at the deck,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_13.png,goal,both,You are watching a football match. Craftsman. It's a lovely little threat. Jim City! Atalanta plants won it at the deck! What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/2/IM_13.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:NOUN:length_3]:Alamino->Craftsman; sentence_4[dataset_sample:pos_bucket:VERB:length_1]:has->plants
nsbnKlSp,1,IM_2,GOAL,important,0.980472,Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home.,here's Vecino now Perisic looking to float that cross into Martinez and Vecino hammers it home,You are watching a football match. Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/1/IM_2.png,goal,both,You are watching a football match. Here's Vecino. Now Perisic jump to double that cross into Martinez. And Vecino hammers it home. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/nsbnKlSp/im/1/IM_2.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:VERB:length_1]:float->double; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:looking->jump
ChTFpiaS,2,IM_11,GOAL,important,0.921123,Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through.,Foden Foden anchor leader it's up there for Jesus it might fall for City it does Manchester City find a way through,You are watching a football match. Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/2/IM_11.png,goal,both,You are watching a football match. Foden. Foden. Header leader. De's up there for Under. It might fall for City. He does. Manchester City find a way through. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ChTFpiaS/im/2/IM_11.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:It->De; sentence_3[dataset_sample:pos_bucket:PROPN:length_1]:Anchor->Header; sentence_4[dataset_sample:pos_bucket:PROPN:length_1]:Jesus->Under
bBW7eQ6s,1,IM_4,GOAL,important,0.960185,"Spots of rain falling from the sky on Zapata. Finally bundles it over the line. It looked as if the chance had gone, but finally he found a way to get the ball over the line.",Spits and spots of rain falling from the sky. And Zapata. Finally bundles it over the line. It looked as if the chance had gone. But finally. He found a way to get the ball over the line.,"You are watching a football match. Spots of rain falling from the sky on Zapata. Finally bundles it over the line. It looked as if the chance had gone, but finally he found a way to get the ball over the line. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bBW7eQ6s/im/1/IM_4.png,goal,both,"You are watching a football match. Bumping of rain falling from the sky on Lazani. Finally bundles it over the line. It looked as if the chance crafted gone, but finally he rolls a way to get the ball over the line. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/bBW7eQ6s/im/1/IM_4.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:VERB:length_1]:found->rolls; sentence_1[dataset_sample:pos_bucket:NOUN:length_2]:Spots->Bumping; sentence_3[dataset_sample:pos_bucket:VERB:length_1]:had->crafted; sentence_1[dataset_sample:pos_bucket:PROPN:length_3]:Zapata->Lazani
r9gYBR53,1,IM_2,GOAL,important,0.920617,"Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande.",but Hernandez losing out there. Sanabria. Decent run from Mizra. Good ball made. And there's the opening goal. And it's tucked away by Goran Pandev.,"You are watching a football match. Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_2.png,goal,both,"You are watching a football match. Hernandez losing without there. Sanabria. Parried run, it's a good ball made. And there's sorry opening goal. And it's tucked away by Goran Pande. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/r9gYBR53/im/1/IM_2.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:the->sorry; sentence_3[dataset_sample:pos_bucket:ADJ:length_2]:Decent->Parried; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:out->without
ABcIbvu8,1,IM_1,GOAL,important,0.984416,"Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton!",Ward-Prowse. Bertrand. Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton.,"You are watching a football match. Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton! What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_1.png,goal,both,"You are watching a football match. Ward Vai, Bertrand, Redmond. It's describe to be a free kick in fact. The referee happy for Southampton to take it quickly. Itfell Danny Ings! And two's a brilliant start for Southampton! What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/1/IM_1.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_5[dataset_sample:pos_bucket:OTHER:length_1]:it->two; sentence_4[dataset_sample:pos_bucket:VERB:length_1]:'s->fell; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:going->describe; sentence_1[dataset_sample:pos_bucket:PROPN:length_2]:Prowse->Vai
IwW928Oa,2,IM_15,GOAL,important,0.996251,"Slides it into the back of the net. City cruising, one of their easiest and best away performances.",Slides it into the back of the net. City cruising. One of their easiest and best away performances.,"You are watching a football match. Slides it into the back of the net. City cruising, one of their easiest and best away performances. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/IwW928Oa/im/2/IM_15.png,goal,both,"You are watching a football match. Slides outside into the back of the net. City cruising, one of their easiest and best away rumours. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/IwW928Oa/im/2/IM_15.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:it->outside; sentence_2[dataset_sample:pos_bucket:NOUN:length_2]:performances->rumours
Ov5idmCk,1,IM_5,GOAL,important,0.571857,Brilliant finish. Ospina beaten by Giacomo Bonaventura. And Milan have the lead at the San Paolo. What a magnificent finish this is.,Brilliant finish. What a magnificent finish this is.,You are watching a football match. Brilliant finish. Ospina beaten by Giacomo Bonaventura. And Milan have the lead at the San Paolo. What a magnificent finish this is. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/Ov5idmCk/im/1/IM_5.png,goal,both,You are watching a football match. Brilliant finish. Ospina beaten by Broyder Bonaventura. And Milan have the path at the Football Paolo. What a magnificent finish this is. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Ov5idmCk/im/1/IM_5.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:NOUN:length_1]:lead->path; sentence_3[dataset_sample:pos_bucket:PROPN:length_1]:San->Football; sentence_2[dataset_sample:pos_bucket:PROPN:length_3]:Giacomo->Broyder
KIMzryr9,2,IM_8,GOAL,important,0.908467,"So just watch this, they give the ball away, Candrever's down that right-hand side, now Weigl here drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, but he picks his spot, buries it in that top left-hand corner of Berkey's guard.",So just watch this they give the ball away Candreva's down that right-hand side though Weigl here drops in watch he runs plays everybody on side if he steps up with Hummels they're offside still a lot to do from Candreva but he picks his spot,"You are watching a football match. So just watch this, they give the ball away, Candrever's down that right-hand side, now Weigl here drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, but he picks his spot, buries it in that top left-hand corner of Berkey's guard. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/KIMzryr9/im/2/IM_8.png,goal,both,"You are watching a football match. Ever just watch someone, they give the ball away, Candrever's down that half-hand side, now Alpedro south drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, although he picks his spot, buries it in that top left-hand corner of Berkey's guard. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/KIMzryr9/im/2/IM_8.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:PROPN:length_3]:Weigl->Alpedro; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:this->someone; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:but->although; sentence_1[dataset_sample:pos_bucket:ADV:length_1]:here->south; sentence_1[dataset_sample:pos_bucket:ADV:length_1]:So->Ever; sentence_1[dataset_sample:pos_bucket:ADJ:length_1]:right->half
4rxwHJn7,2,IM_9,GOAL,important,0.714727,Two up. Chirintina need a hero. And Ronaldo beat Strongovski with ease. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A.,And he's got a goal. He's got a goal. He's got a goal. He's got a goal. He's got a goal. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A table.,You are watching a football match. Two up. Chirintina need a hero. And Ronaldo beat Strongovski with ease. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_9.png,goal,both,You are watching a football match. Two up. Chirintina need a middle. And Ronaldo beat Strongovski with ease. With points will be there margin. As Juve ease into a comfortable lead both alone and for now at least in the Serie A. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/4rxwHJn7/im/2/IM_9.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:hero->middle; sentence_5[dataset_sample:pos_bucket:ADV:length_1]:here->alone; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:the->there; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:Six->With
ABcIbvu8,2,IM_9,GOAL,important,0.873948,Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Can they grab a late equaliser still? They can! It's Lacazette who has put it in.,Arsenal so unconvincing Abambia helps it on them Martinelli now can they grab a late equaliser still they can it's Lacazette who has put it in,You are watching a football match. Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Can they grab a late equaliser still? They can! It's Lacazette who has put it in. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_9.png,goal,both,You are watching a football match. Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Writes they grab a late equaliser still? They can! Therolls Lacazette who has put it in. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/2/IM_9.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_6[dataset_sample:pos_bucket:OTHER:length_1]:It->The; sentence_6[dataset_sample:pos_bucket:VERB:length_1]:'s->rolls; sentence_4[dataset_sample:pos_bucket:VERB:length_1]:Can->Writes
0jJj5Mme,1,IM_9,GOAL,important,0.748102,"There's the corner, big header out, comes to Kersen! A wonderful strike from the edge of the box.",there's the corner big header out comes to Kurssen a wonderful strike from the edge of the box,"You are watching a football match. There's the corner, big header out, comes to Kersen! A wonderful strike from the edge of the box. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_9.png,goal,both,"You are watching a football match. Thereties the air, big header out, comes to Kersen! A wonderful strike from the edge of the box. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0jJj5Mme/im/1/IM_9.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:NOUN:length_1]:corner->air; sentence_1[dataset_sample:pos_bucket:VERB:length_1]:'s->ties
ABcIbvu8,2,IM_7,GOAL,important,0.895880,"This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead.","This is one huge, mighty kick for Southampton. It is James Ward-Crowse who's going to follow up and score after Laino saves.","You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,goal,both,"You are watching a football match. This is one huge, mighty kick for Southampton. During is James Ward-Prowse ofwo going to follow up and score after Leno saved. And Ward-Prowse gives Cherry the lead. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/2/IM_7.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:It->During; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:who->of; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:'s->wo; sentence_3[dataset_sample:pos_bucket:PROPN:length_2]:Southampton->Cherry
xx6GTsEM,1,IM_6,GOAL,important,0.660927,See. Atalanta have been below par.,". Hataboa into Malinowski on his left, he can hit them! My word, he can hit them! . Atalanta have been below par.",You are watching a football match. See. Atalanta have been below par. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_6.png,goal,both,You are watching a football match. See. Atalanta have been below quality. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/1/IM_6.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:par->quality
r9gYBR53,1,IM_10,GOAL,important,0.780973,"Good ball, shot as the goal, and then turned in for 2-0 Genoa.",Good ball. Schoena's flick on. And then turned in for 2-0 Genoa.,"You are watching a football match. Good ball, shot as the goal, and then turned in for 2-0 Genoa. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_10.png,goal,both,"You are watching a football match. Good ball, shot as half goal, and then turned in down 2-0 Genoa. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/r9gYBR53/im/1/IM_10.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:the->half; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:for->down
lCaoR3AE,2,IM_13,GOAL,important,0.956878,Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished.,play in the other next week it's curiouser and curiouser here's Ronaldo still trying to make it eight in a row and Ronaldo grabs a goal back and maybe it is not finished,You are watching a football match. Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/lCaoR3AE/im/2/IM_13.png,goal,both,You are watching a football match. Play the other next week. It's curiouser and fendish. Hereported Ronaldo. Still trying to earned it hello in a row. And Ronaldo grabs a goal back. And maybe it is not finished. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/lCaoR3AE/im/2/IM_13.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:VERB:length_1]:make->earned; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:eight->hello; sentence_2[dataset_sample:pos_bucket:NOUN:length_3]:curiouser->fendish; sentence_3[dataset_sample:pos_bucket:VERB:length_1]:'s->ported
86u5kz2f,2,IM_11,GOAL,important,0.929933,"It's a really good goal, clinical quality, incisive. And somehow...",it's a really good goal clinical quality incisive and somehow,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,goal,both,"You are watching a football match. It's a really good goal, just quality, higuain. And somehow... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/86u5kz2f/im/2/IM_11.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:NOUN:length_3]:incisive->higuain; sentence_1[dataset_sample:pos_bucket:ADJ:length_1]:clinical->just
xx6GTsEM,1,IM_2,GOAL,important,0.774781,"Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train.","It's space with Di Carmini who will fire it. beyond Molini, Atalanta switched off and the visitors have the lead.","You are watching a football match. Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_2.png,goal,both,"You are watching a football match. 고, take it quickly in space with El Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've hello been damn their new today and now they train. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/1/IM_2.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:PROPN:length_1]:Di->El; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:Oh->고; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:at->damn; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:not->hello; sentence_4[dataset_sample:pos_bucket:ADJ:length_1]:best->new
