clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
Yo4Xirtq,2,IM_5,GOAL,important,0.954366,"He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position.","He's travelling into the area anyway, so he's up and about. What a short Chelsea. Corner high, squeezed in. It has Belakweta. And when Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position,","You are watching a football match. He's travelling into the area anyway so he's up and about. What a short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain steps up with the goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split because Tammy Abraham's in the offside position. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Yo4Xirtq/im/2/IM_5.png,yes,both,"You are watching a football match. He's travelling into the area anyway so heequal up and about. What mind short Chelsea, corner high, squeezed in, it has been a quarter. When Chelsea needed him, the captain doing move with cop goal. Chelsea 2, Arsenal 1. It was a bit of a mess this split so Tammy Abraham's in the offside position. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Yo4Xirtq/im/2/IM_5.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_3[dataset_sample:length_1]:a->mind; sentence_4[dataset_sample:length_1]:steps->doing; sentence_6[dataset_sample:length_1]:because->so; sentence_4[dataset_sample:length_1]:the->cop; sentence_2[dataset_sample:length_1]:'s->equal; sentence_4[dataset_sample:length_1]:up->move
6ZIJp6HI,2,IM_2,GOAL,important,0.835736,"Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson...",looking a little bit tired and leggy in that midfielder here goes felipe anderson again the brazilian is this the moment it most certainly is and for him too the weight is over felipe anderson,"You are watching a football match. Looking a little bit tired and leggy in that midfielder. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. And for him too, the wait is over. Felipe Anderson... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6ZIJp6HI/im/2/IM_2.png,yes,both,"You are watching a football match. Looking a little bit tired and equaliser in that sustained. Here goes Felipe Anderson again, the Brazilian. Is this the moment? It most certainly is. Finish for him cool, the wait is over. Felipe Anderson... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/6ZIJp6HI/im/2/IM_2.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_2]:leggy->equaliser; sentence_1[dataset_sample:length_3]:midfielder->sustained; sentence_5[dataset_sample:length_1]:too->cool; sentence_5[dataset_sample:length_1]:And->Finish
OziK3ff0,1,IM_1,GOAL,important,0.844092,"It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football.",It seems it's going to be able to be sustained. This is Cigarini now. Looking for the options. A lot of space. But Nyangolam works it through. Rob. Oh yes. Oh what a goal. Cagliari ripped Fiorentina open.,"You are watching a football match. It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OziK3ff0/im/1/IM_1.png,yes,both,"You are watching a football match. It seems it's going to terms able to be easiest. This is Cigarini now, looking for the options. A lot of preferred, but Nyangolam works it doing. Oh, quite! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/OziK3ff0/im/1/IM_1.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_3[dataset_sample:length_1]:through->doing; sentence_1[dataset_sample:length_3]:sustained->easiest; sentence_4[dataset_sample:length_1]:yes->quite; sentence_3[dataset_sample:length_1]:space->preferred; sentence_1[dataset_sample:length_1]:be->terms
pU7DyBbB,1,IM_3,GOAL,important,0.894841,"Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well.",Lucas Leva getting forward Pirolo gets the first cross in just follows it up and there's the finish no chance for the goalkeeper Gallini Caicedo does really well for him as well,"You are watching a football match. Lucas Leiva getting forward, Carola gets the first cross in, just follows it up and there's the finish, no chance for the goalkeeper, Gallini. Caicedo does really well for him as well. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/pU7DyBbB/im/1/IM_3.png,yes,both,"You are watching a football match. Lucas Leiva getting forward, Ancini gets the first cross in, just follows it up and there's the finish, no chance for yards goalkeeper, Gallini. Caicedo does really well for weighted as two. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/pU7DyBbB/im/1/IM_3.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_2[dataset_sample:length_1]:well->two; sentence_1[dataset_sample:length_2]:Carola->Ancini; sentence_1[dataset_sample:length_1]:the->yards; sentence_2[dataset_sample:length_1]:him->weighted
xx6GTsEM,2,IM_13,GOAL,important,0.854898,Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck!,Alamino puts it in it's a lovely little threat Jim City Atalanta have won it at the deck,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_13.png,yes,both,You are watching a football match. Papu. It's a lovely little threat. Jim City! Atalanta felt won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/2/IM_13.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_3]:Alamino->Papu; sentence_4[dataset_sample:length_1]:has->felt
nsbnKlSp,1,IM_2,GOAL,important,0.980472,Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home.,here's Vecino now Perisic looking to float that cross into Martinez and Vecino hammers it home,You are watching a football match. Here's Vecino. Now Perisic looking to float that cross into Martinez. And Vecino hammers it home. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/1/IM_2.png,yes,both,You are watching a football match. Here's Vecino. Now Perisic maybe to ca that cross into Martinez. And Vecino hammers it home. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/nsbnKlSp/im/1/IM_2.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_2[dataset_sample:length_1]:float->ca; sentence_2[dataset_sample:length_1]:looking->maybe
ChTFpiaS,2,IM_11,GOAL,important,0.921123,Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through.,Foden Foden anchor leader it's up there for Jesus it might fall for City it does Manchester City find a way through,You are watching a football match. Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/2/IM_11.png,yes,both,You are watching a football match. Foden. Foden. Opening leader. Third's up there for Pieces. It might fall for City. He does. Manchester City find a way through. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ChTFpiaS/im/2/IM_11.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_1]:It->Third; sentence_3[dataset_sample:length_1]:Anchor->Opening; sentence_4[dataset_sample:length_1]:Jesus->Pieces
bBW7eQ6s,1,IM_4,GOAL,important,0.960185,"Spots of rain falling from the sky on Zapata. Finally bundles it over the line. It looked as if the chance had gone, but finally he found a way to get the ball over the line.",Spits and spots of rain falling from the sky. And Zapata. Finally bundles it over the line. It looked as if the chance had gone. But finally. He found a way to get the ball over the line.,"You are watching a football match. Spots of rain falling from the sky on Zapata. Finally bundles it over the line. It looked as if the chance had gone, but finally he found a way to get the ball over the line. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bBW7eQ6s/im/1/IM_4.png,yes,both,"You are watching a football match. Stays of rain falling from the sky on Quadrado. Finally bundles it over the line. It looked as if the chance works gone, but finally he takes a way to get the ball over the line. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/bBW7eQ6s/im/1/IM_4.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_3[dataset_sample:length_1]:found->takes; sentence_1[dataset_sample:length_2]:Spots->Stays; sentence_3[dataset_sample:length_1]:had->works; sentence_1[dataset_sample:length_3]:Zapata->Quadrado
r9gYBR53,1,IM_2,GOAL,important,0.920617,"Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande.",but Hernandez losing out there. Sanabria. Decent run from Mizra. Good ball made. And there's the opening goal. And it's tucked away by Goran Pandev.,"You are watching a football match. Hernandez losing out there. Sanabria. Decent run, it's a good ball made. And there's the opening goal. And it's tucked away by Goran Pande. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_2.png,yes,both,"You are watching a football match. Hernandez losing overlap there. Sanabria. Beaten run, it's a good ball made. And there's lot opening goal. And it's tucked away by Goran Pande. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/r9gYBR53/im/1/IM_2.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_1]:the->lot; sentence_3[dataset_sample:length_2]:Decent->Beaten; sentence_1[dataset_sample:length_1]:out->overlap
ABcIbvu8,1,IM_1,GOAL,important,0.984416,"Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton!",Ward-Prowse. Bertrand. Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton.,"You are watching a football match. Ward Prowse, Bertrand, Redmond. It's going to be a free kick in fact. The referee happy for Southampton to take it quickly. It's Danny Ings! And it's a brilliant start for Southampton! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/1/IM_1.png,yes,both,"You are watching a football match. Ward Luiz, Bertrand, Redmond. It's played to be a free kick in fact. The referee happy for Southampton to take it quickly. Itgolden Danny Ings! And hear's a brilliant start for Southampton! Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/1/IM_1.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_5[dataset_sample:length_1]:it->hear; sentence_4[dataset_sample:length_1]:'s->golden; sentence_2[dataset_sample:length_1]:going->played; sentence_1[dataset_sample:length_2]:Prowse->Luiz
IwW928Oa,2,IM_15,GOAL,important,0.996251,"Slides it into the back of the net. City cruising, one of their easiest and best away performances.",Slides it into the back of the net. City cruising. One of their easiest and best away performances.,"You are watching a football match. Slides it into the back of the net. City cruising, one of their easiest and best away performances. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/IwW928Oa/im/2/IM_15.png,yes,both,"You are watching a football match. Slides how into the back of the net. City cruising, one of their easiest and best away returning. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/IwW928Oa/im/2/IM_15.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_1]:it->how; sentence_2[dataset_sample:length_2]:performances->returning
Ov5idmCk,1,IM_5,GOAL,important,0.571857,Brilliant finish. Ospina beaten by Giacomo Bonaventura. And Milan have the lead at the San Paolo. What a magnificent finish this is.,Brilliant finish. What a magnificent finish this is.,You are watching a football match. Brilliant finish. Ospina beaten by Giacomo Bonaventura. And Milan have the lead at the San Paolo. What a magnificent finish this is. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/Ov5idmCk/im/1/IM_5.png,yes,both,You are watching a football match. Brilliant finish. Ospina beaten by Themselves Bonaventura. And Milan have the turned at the Good Paolo. What a magnificent finish this is. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Ov5idmCk/im/1/IM_5.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_3[dataset_sample:length_1]:lead->turned; sentence_3[dataset_sample:length_1]:San->Good; sentence_2[dataset_sample:length_3]:Giacomo->Themselves
KIMzryr9,2,IM_8,GOAL,important,0.908467,"So just watch this, they give the ball away, Candrever's down that right-hand side, now Weigl here drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, but he picks his spot, buries it in that top left-hand corner of Berkey's guard.",So just watch this they give the ball away Candreva's down that right-hand side though Weigl here drops in watch he runs plays everybody on side if he steps up with Hummels they're offside still a lot to do from Candreva but he picks his spot,"You are watching a football match. So just watch this, they give the ball away, Candrever's down that right-hand side, now Weigl here drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, but he picks his spot, buries it in that top left-hand corner of Berkey's guard. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/KIMzryr9/im/2/IM_8.png,yes,both,"You are watching a football match. Call just watch board, they give the ball away, Candrever's down that win-hand side, now Kжin which drops in, watch, he runs, plays everybody onside, if he steps up with Hummels, they're offside, still a lot to do from Candrever, he he picks his spot, buries it in that top left-hand corner of Berkey's guard. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/KIMzryr9/im/2/IM_8.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_3]:Weigl->Kжin; sentence_1[dataset_sample:length_1]:this->board; sentence_1[dataset_sample:length_1]:but->he; sentence_1[dataset_sample:length_1]:here->which; sentence_1[dataset_sample:length_1]:So->Call; sentence_1[dataset_sample:length_1]:right->win
4rxwHJn7,2,IM_9,GOAL,important,0.714727,Two up. Chirintina need a hero. And Ronaldo beat Strongovski with ease. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A.,And he's got a goal. He's got a goal. He's got a goal. He's got a goal. He's got a goal. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A table.,You are watching a football match. Two up. Chirintina need a hero. And Ronaldo beat Strongovski with ease. Six points will be the margin. As Juve ease into a comfortable lead both here and for now at least in the Serie A. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_9.png,yes,both,You are watching a football match. Two up. Chirintina need a connecting. And Ronaldo beat Strongovski with ease. Wall points will be float margin. As Juve ease into a comfortable lead both yards and for now at least in the Serie A. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/4rxwHJn7/im/2/IM_9.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_2[dataset_sample:length_1]:hero->connecting; sentence_5[dataset_sample:length_1]:here->yards; sentence_4[dataset_sample:length_1]:the->float; sentence_4[dataset_sample:length_1]:Six->Wall
ABcIbvu8,2,IM_9,GOAL,important,0.873948,Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Can they grab a late equaliser still? They can! It's Lacazette who has put it in.,Arsenal so unconvincing Abambia helps it on them Martinelli now can they grab a late equaliser still they can it's Lacazette who has put it in,You are watching a football match. Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Can they grab a late equaliser still? They can! It's Lacazette who has put it in. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_9.png,yes,both,You are watching a football match. Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Another they grab a late equaliser still? They can! Marks's Lacazette who has put it works. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/2/IM_9.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_6[dataset_sample:length_1]:It->Marks; sentence_4[dataset_sample:length_1]:Can->Another; sentence_6[dataset_sample:length_1]:in->works
0jJj5Mme,1,IM_9,GOAL,important,0.748102,"There's the corner, big header out, comes to Kersen! A wonderful strike from the edge of the box.",there's the corner big header out comes to Kurssen a wonderful strike from the edge of the box,"You are watching a football match. There's the corner, big header out, comes to Kersen! A wonderful strike from the edge of the box. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_9.png,yes,both,"You are watching a football match. Thereyards the does, big header out, comes to Kersen! A wonderful strike from the edge of the box. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0jJj5Mme/im/1/IM_9.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_1]:corner->does; sentence_1[dataset_sample:length_1]:'s->yards
ABcIbvu8,2,IM_7,GOAL,important,0.895880,"This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead.","This is one huge, mighty kick for Southampton. It is James Ward-Crowse who's going to follow up and score after Laino saves.","You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,yes,both,"You are watching a football match. This is one huge, mighty kick for Southampton. Found is James Ward-Prowse thenfollow going to follow up and score after Leno saved. And Ward-Prowse gives Alejandro the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ABcIbvu8/im/2/IM_7.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_2[dataset_sample:length_1]:It->Found; sentence_2[dataset_sample:length_1]:who->then; sentence_2[dataset_sample:length_1]:'s->follow; sentence_3[dataset_sample:length_2]:Southampton->Alejandro
xx6GTsEM,1,IM_6,GOAL,important,0.660927,See. Atalanta have been below par.,". Hataboa into Malinowski on his left, he can hit them! My word, he can hit them! . Atalanta have been below par.",You are watching a football match. See. Atalanta have been below par. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_6.png,yes,both,You are watching a football match. See. Atalanta have been below better. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/1/IM_6.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_2[dataset_sample:length_1]:par->better
r9gYBR53,1,IM_10,GOAL,important,0.780973,"Good ball, shot as the goal, and then turned in for 2-0 Genoa.",Good ball. Schoena's flick on. And then turned in for 2-0 Genoa.,"You are watching a football match. Good ball, shot as the goal, and then turned in for 2-0 Genoa. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_10.png,yes,both,"You are watching a football match. Good ball, shot as see goal, and then turned in head 2-0 Genoa. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/r9gYBR53/im/1/IM_10.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_1]:the->see; sentence_1[dataset_sample:length_1]:for->head
lCaoR3AE,2,IM_13,GOAL,important,0.956878,Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished.,play in the other next week it's curiouser and curiouser here's Ronaldo still trying to make it eight in a row and Ronaldo grabs a goal back and maybe it is not finished,You are watching a football match. Play the other next week. It's curiouser and curiouser. Here's Ronaldo. Still trying to make it eight in a row. And Ronaldo grabs a goal back. And maybe it is not finished. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/lCaoR3AE/im/2/IM_13.png,yes,both,You are watching a football match. Play the other next week. It's curiouser and quadrado. Heretrain Ronaldo. Still trying to which it teams in a row. And Ronaldo grabs a goal back. And maybe it is not finished. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/lCaoR3AE/im/2/IM_13.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_1]:make->which; sentence_4[dataset_sample:length_1]:eight->teams; sentence_2[dataset_sample:length_3]:curiouser->quadrado; sentence_3[dataset_sample:length_1]:'s->train
86u5kz2f,2,IM_11,GOAL,important,0.929933,"It's a really good goal, clinical quality, incisive. And somehow...",it's a really good goal clinical quality incisive and somehow,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,yes,both,"You are watching a football match. It's a really good goal, due quality, czesny. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/86u5kz2f/im/2/IM_11.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_3]:incisive->czesny; sentence_1[dataset_sample:length_1]:clinical->due
xx6GTsEM,1,IM_2,GOAL,important,0.774781,"Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train.","It's space with Di Carmini who will fire it. beyond Molini, Atalanta switched off and the visitors have the lead.","You are watching a football match. Oh, take it quickly in space with Di Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've not been at their best today and now they train. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/1/IM_2.png,yes,both,"You are watching a football match. Ball, take it quickly in space with Kick Carbone who will fire it beyond Molini. Atalanta switched off and the visitors have the lead. A crazy bit of defending from the home side. They've nick been while their square today and now they train. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xx6GTsEM/im/1/IM_2.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_1[dataset_sample:length_1]:Di->Kick; sentence_1[dataset_sample:length_1]:Oh->Ball; sentence_4[dataset_sample:length_1]:at->while; sentence_4[dataset_sample:length_1]:not->nick; sentence_4[dataset_sample:length_1]:best->square
0jJj5Mme,1,IM_1,GOAL,important,0.768248,So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score.,So they're getting to the first goal quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. and Yost Bilicic has opened the story.,You are watching a football match. So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_1.png,yes,both,You are watching a football match. So they're getting to the first uh quite quota. Look at that for a chance now. Palomino's done save. It's gone all whether way through. And he owns the bill again. They don't wide at the score. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0jJj5Mme/im/1/IM_1.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_1]:the->whether; sentence_6[dataset_sample:length_1]:look->wide; sentence_1[dataset_sample:length_1]:ball->uh; sentence_1[dataset_sample:length_1]:often->quota; sentence_3[dataset_sample:length_1]:well->save
G6wyC3XE,1,IM_5,GOAL,important,0.892398,It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count.,They have to be with ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held home to Mane! But there was a touch on the arm and it's not going to count.,You are watching a football match. It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_5.png,yes,both,You are watching a football match. It's the first. With ambitions of their own to marking their deal as a club take qualify in Europe. They've done well in that competition too. Itclub held to Mane! But there was a touch on the arm and it's not going area count. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/G6wyC3XE/im/1/IM_5.png,no,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_1]:'s->club; sentence_2[dataset_sample:length_1]:to->take; sentence_2[dataset_sample:length_2]:maintain->marking; sentence_5[dataset_sample:length_1]:to->area; sentence_2[dataset_sample:length_1]:status->deal
Q3ZH0ngC,2,IM_6,CORNER/THROW-IN,important,1.000000,"Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","You are watching a football match. Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/im/2/IM_6.png,no,both,"You are watching a football match. Toloi, Scrambling, Palomino. In goes well corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out sway. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Q3ZH0ngC/im/2/IM_6.png,yes,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise,sentence_4[dataset_sample:length_2]:swinging->sway; sentence_1[dataset_sample:length_3]:Jimsiti->Scrambling; sentence_2[dataset_sample:length_1]:the->well
